,Genres,URL
6325,[],https://www.boxofficemojo.com/movies/?id=odetomyfather.htm
6326,[],https://www.boxofficemojo.com/movies/?id=2states.htm
6327,[],https://www.boxofficemojo.com/movies/?id=anchorman2r.htm
6328,[],https://www.boxofficemojo.com/movies/?id=wordsandpictures.htm
6329,[],https://www.boxofficemojo.com/movies/?id=theimmigrant.htm
6330,[],https://www.boxofficemojo.com/movies/?id=tusk.htm
6331,[],https://www.boxofficemojo.com/movies/?id=persecuted.htm
6332,['Sundance 2014'],https://www.boxofficemojo.com/movies/?id=fedup.htm
6333,[],https://www.boxofficemojo.com/movies/?id=pride2014.htm
6334,[],https://www.boxofficemojo.com/movies/?id=locke.htm
6335,[],https://www.boxofficemojo.com/movies/?id=forcemajeure.htm
6336,[],https://www.boxofficemojo.com/movies/?id=jaiho.htm
6337,[],https://www.boxofficemojo.com/movies/?id=repentance.htm
6338,[],https://www.boxofficemojo.com/movies/?id=hector.htm
6339,[],https://www.boxofficemojo.com/movies/?id=waklingwiththeenemy.htm
6340,[],https://www.boxofficemojo.com/movies/?id=captive.htm
6341,[],https://www.boxofficemojo.com/movies/?id=50to1.htm
6342,[],https://www.boxofficemojo.com/movies/?id=thirdperson.htm
6343,[],https://www.boxofficemojo.com/movies/?id=song2014.htm
6344,[],https://www.boxofficemojo.com/movies/?id=babadook.htm
6345,[],https://www.boxofficemojo.com/movies/?id=masnegroquelanoche.htm
6346,['Nominated for One Oscar.'],https://www.boxofficemojo.com/movies/?id=songofthesea.htm
6347,[],https://www.boxofficemojo.com/movies/?id=kochadaiiyaan.htm
6348,[],https://www.boxofficemojo.com/movies/?id=lifeitself.htm
6349,[],https://www.boxofficemojo.com/movies/?id=breakupbuddies.htm
6350,[],https://www.boxofficemojo.com/movies/?id=ekvillain.htm
6351,[],https://www.boxofficemojo.com/movies/?id=yvessaintlaurent.htm
6352,[],https://www.boxofficemojo.com/movies/?id=holiday2014.htm
6353,['Nominated for One Oscar.'],https://www.boxofficemojo.com/movies/?id=princesskaguya.htm
6354,[],https://www.boxofficemojo.com/movies/?id=matteroffaith.htm
6355,[],https://www.boxofficemojo.com/movies/?id=haseetohphasee.htm
6356,[],https://www.boxofficemojo.com/movies/?id=marykom.htm
6357,[],https://www.boxofficemojo.com/movies/?id=signal2014.htm
6358,[],https://www.boxofficemojo.com/movies/?id=backintime2014.htm
6359,[],https://www.boxofficemojo.com/movies/?id=attorney.htm
6360,[],https://www.boxofficemojo.com/movies/?id=onanysundayter.htm
6361,[],https://www.boxofficemojo.com/movies/?id=domhemingway.htm
6362,[],https://www.boxofficemojo.com/movies/?id=oneilove.htm
6363,[],https://www.boxofficemojo.com/movies/?id=twofacesofjanuary.htm
6364,['Nominated for One Oscar.'],https://www.boxofficemojo.com/movies/?id=lastdaysinvietnam.htm
6365,[],https://www.boxofficemojo.com/movies/?id=butalways.htm
6366,[],https://www.boxofficemojo.com/movies/?id=coldinjuly.htm
6367,[],https://www.boxofficemojo.com/movies/?id=germandoctor.htm
6368,[],https://www.boxofficemojo.com/movies/?id=goodbyetolanguage.htm
6369,[],https://www.boxofficemojo.com/movies/?id=womenwhoflirt.htm
6370,[],https://www.boxofficemojo.com/movies/?id=joe2014.htm
6371,['Nominated for One Oscar.'],https://www.boxofficemojo.com/movies/?id=omar.htm
6372,[],https://www.boxofficemojo.com/movies/?id=lechef.htm
6373,[],https://www.boxofficemojo.com/movies/?id=chinesepuzzle.htm
6374,[],https://www.boxofficemojo.com/movies/?id=fatherson.htm
6375,[],https://www.boxofficemojo.com/movies/?id=elainestritch.htm
6376,[],https://www.boxofficemojo.com/movies/?id=strangerbythelake.htm
6377,[],https://www.boxofficemojo.com/movies/?id=happyending.htm
6378,[],https://www.boxofficemojo.com/movies/?id=iameleven.htm
6379,[],https://www.boxofficemojo.com/movies/?id=moodindigo.htm
6380,[],https://www.boxofficemojo.com/movies/?id=danceofreality.htm
6381,[],https://www.boxofficemojo.com/movies/?id=lastofrobinhood.htm
6382,[],https://www.boxofficemojo.com/movies/?id=kundo.htm
6383,[],https://www.boxofficemojo.com/movies/?id=unknownknown.htm
6384,[],https://www.boxofficemojo.com/movies/?id=nightmoves.htm
6385,[],https://www.boxofficemojo.com/movies/?id=lovepunch.htm
6386,[],https://www.boxofficemojo.com/movies/?id=singhamreturns.htm
6387,[],https://www.boxofficemojo.com/movies/?id=remaining.htm
6388,[],https://www.boxofficemojo.com/movies/?id=rover.htm
6389,['Nominated for One Oscar.'],https://www.boxofficemojo.com/movies/?id=leviathan2014.htm
6390,['Sundance 2014'],https://www.boxofficemojo.com/movies/?id=laggies.htm
6391,[],https://www.boxofficemojo.com/movies/?id=haider.htm
6392,[],https://www.boxofficemojo.com/movies/?id=stalingrad2014.htm
6393,[],https://www.boxofficemojo.com/movies/?id=enemy.htm
6394,[],https://www.boxofficemojo.com/movies/?id=shaadikesideeffects.htm
6395,[],https://www.boxofficemojo.com/movies/?id=particlefever.htm
6396,['Series: Atlas Shrugged Franchise'],https://www.boxofficemojo.com/movies/?id=atlasshrugged3.htm
6397,[],https://www.boxofficemojo.com/movies/?id=saw10th.htm
6398,[],https://www.boxofficemojo.com/movies/?id=nymphomaniac.htm
6399,[],https://www.boxofficemojo.com/movies/?id=paloalto.htm
6400,[],https://www.boxofficemojo.com/movies/?id=landho.htm
6401,[],https://www.boxofficemojo.com/movies/?id=khoobsurat.htm
6402,"['Worst Openings - Wide Releases', 'Worst Openings - Wide Releases Adjusted']",https://www.boxofficemojo.com/movies/?id=menwomenandchildren.htm
6403,AttributeError https://www.boxofficemojo.com/movies/?id=frankiealice2014.htm,https://www.boxofficemojo.com/movies/?id=frankiealice2014.htm
6404,[],https://www.boxofficemojo.com/movies/?id=jordorowskysdune.htm
6405,[],https://www.boxofficemojo.com/movies/?id=frank.htm
6406,[],https://www.boxofficemojo.com/movies/?id=findingfanny.htm
6407,[],https://www.boxofficemojo.com/movies/?id=eleanorrigby.htm
6408,[],https://www.boxofficemojo.com/movies/?id=forrestgumpimax.htm
6409,[],https://www.boxofficemojo.com/movies/?id=23blast.htm
6410,[],https://www.boxofficemojo.com/movies/?id=highway2014.htm
6411,[],https://www.boxofficemojo.com/movies/?id=harddaysnight14.htm
6412,[],https://www.boxofficemojo.com/movies/?id=tracks2014.htm
6413,[],https://www.boxofficemojo.com/movies/?id=girlwalkshomealone.htm
6414,[],https://www.boxofficemojo.com/movies/?id=therese13.htm
6415,[],https://www.boxofficemojo.com/movies/?id=beijinglovestory.htm
6416,[],https://www.boxofficemojo.com/movies/?id=beautifulwhenangry.htm
6417,[],https://www.boxofficemojo.com/movies/?id=pirates2014.htm
6418,[],https://www.boxofficemojo.com/movies/?id=humptysharma.htm
6419,[],https://www.boxofficemojo.com/movies/?id=venusinfur.htm
6420,['Nominated for One Oscar.'],https://www.boxofficemojo.com/movies/?id=glencampbell.htm
6421,[],https://www.boxofficemojo.com/movies/?id=faceoflove.htm
6422,[],https://www.boxofficemojo.com/movies/?id=jimi.htm
6423,[],https://www.boxofficemojo.com/movies/?id=iorigins.htm
6424,[],https://www.boxofficemojo.com/movies/?id=guest2014.htm
6425,[],https://www.boxofficemojo.com/movies/?id=nymphomaniacpart2.htm
6426,[],https://www.boxofficemojo.com/movies/?id=onmyway.htm
6427,[],https://www.boxofficemojo.com/movies/?id=hornetsnest14.htm
6428,[],https://www.boxofficemojo.com/movies/?id=fivestarlife.htm
6429,[],https://www.boxofficemojo.com/movies/?id=innocence2014.htm
6430,[],https://www.boxofficemojo.com/movies/?id=antarctica2014.htm
6431,[],https://www.boxofficemojo.com/movies/?id=elsaandfred2014.htm
6432,[],https://www.boxofficemojo.com/movies/?id=20000daysonearth.htm
6433,[],https://www.boxofficemojo.com/movies/?id=mainterahero.htm
6434,[],https://www.boxofficemojo.com/movies/?id=loveonthecloud.htm
6435,[],https://www.boxofficemojo.com/movies/?id=lifeofcrime.htm
6436,['Nominated for One Oscar.'],https://www.boxofficemojo.com/movies/?id=ernestandcelestine.htm
6437,[],https://www.boxofficemojo.com/movies/?id=greenprince.htm
6438,[],https://www.boxofficemojo.com/movies/?id=actionjackson2014.htm
6439,[],https://www.boxofficemojo.com/movies/?id=blueroom.htm
6440,[],https://www.boxofficemojo.com/movies/?id=tazza.htm
6441,[],https://www.boxofficemojo.com/movies/?id=deepsea2014.htm
6442,[],https://www.boxofficemojo.com/movies/?id=diplomacy.htm
6443,[],https://www.boxofficemojo.com/movies/?id=suspect14.htm
6444,[],https://www.boxofficemojo.com/movies/?id=breakupguru.htm
6445,[],https://www.boxofficemojo.com/movies/?id=undertheelectricsky.htm
6446,[],https://www.boxofficemojo.com/movies/?id=bethlehem.htm
6447,[],https://www.boxofficemojo.com/movies/?id=listenupphilip.htm
6448,[],https://www.boxofficemojo.com/movies/?id=codeblack.htm
6449,[],https://www.boxofficemojo.com/movies/?id=anita.htm
6450,[],https://www.boxofficemojo.com/movies/?id=horns.htm
6451,[],https://www.boxofficemojo.com/movies/?id=thatdemonwithin.htm
6452,[],https://www.boxofficemojo.com/movies/?id=nas2014.htm
6453,[],https://www.boxofficemojo.com/movies/?id=sinbad2014.htm
6454,[],https://www.boxofficemojo.com/movies/?id=alanpartridge.htm
6455,[],https://www.boxofficemojo.com/movies/?id=acoffeeinberlin.htm
6456,[],https://www.boxofficemojo.com/movies/?id=kidsforcash.htm
6457,AttributeError https://www.boxofficemojo.com/movies/?id=thepolarexpress2014.htm,https://www.boxofficemojo.com/movies/?id=thepolarexpress2014.htm
6458,[],https://www.boxofficemojo.com/movies/?id=congress.htm
6459,AttributeError https://www.boxofficemojo.com/movies/?id=20012014.htm,https://www.boxofficemojo.com/movies/?id=20012014.htm
6460,[],https://www.boxofficemojo.com/movies/?id=jewishcardinal.htm
6461,[],https://www.boxofficemojo.com/movies/?id=bjork-biophilialive.htm
6462,[],https://www.boxofficemojo.com/movies/?id=knightsofbadassdom.htm
6463,[],https://www.boxofficemojo.com/movies/?id=findingfela.htm
6464,[],https://www.boxofficemojo.com/movies/?id=godthefather.htm
6465,[],https://www.boxofficemojo.com/movies/?id=penton.htm
6466,[],https://www.boxofficemojo.com/movies/?id=overnighters.htm
6467,[],https://www.boxofficemojo.com/movies/?id=anohana.htm
6468,[],https://www.boxofficemojo.com/movies/?id=sixdancelessons.htm
6469,[],https://www.boxofficemojo.com/movies/?id=godhelpthegirl.htm
6470,[],https://www.boxofficemojo.com/movies/?id=wayhelooks.htm
6471,[],https://www.boxofficemojo.com/movies/?id=onechance.htm
6472,[],https://www.boxofficemojo.com/movies/?id=bestoffer.htm
6473,[],https://www.boxofficemojo.com/movies/?id=hiroshimamonamour.htm
6474,[],https://www.boxofficemojo.com/movies/?id=generationwar.htm
6475,[],https://www.boxofficemojo.com/movies/?id=pump.htm
6476,[],https://www.boxofficemojo.com/movies/?id=principle.htm
6477,[],https://www.boxofficemojo.com/movies/?id=advancedsty.htm
6478,[],https://www.boxofficemojo.com/movies/?id=watermark.htm
6479,[],https://www.boxofficemojo.com/movies/?id=waterandpower.htm
6480,[],https://www.boxofficemojo.com/movies/?id=whitey.htm
6481,[],https://www.boxofficemojo.com/movies/?id=betterlivingthroughchemistry.htm
6482,[],https://www.boxofficemojo.com/movies/?id=flamencoflamenco.htm
6483,[],https://www.boxofficemojo.com/movies/?id=lettertomomo.htm
6484,[],https://www.boxofficemojo.com/movies/?id=takemetotheriver.htm
6485,[],https://www.boxofficemojo.com/movies/?id=notebook2014.htm
6486,[],https://www.boxofficemojo.com/movies/?id=blueruin.htm
6487,[],https://www.boxofficemojo.com/movies/?id=zerotheorem.htm
6488,[],https://www.boxofficemojo.com/movies/?id=aliveinside.htm
6489,[],https://www.boxofficemojo.com/movies/?id=nationalgallery.htm
6490,[],https://www.boxofficemojo.com/movies/?id=galapagosaffair.htm
6491,[],https://www.boxofficemojo.com/movies/?id=artandcraft.htm
6492,[],https://www.boxofficemojo.com/movies/?id=drcabbie.htm
6493,[],https://www.boxofficemojo.com/movies/?id=supermensch.htm
6494,[],https://www.boxofficemojo.com/movies/?id=robthemob.htm
6495,[],https://www.boxofficemojo.com/movies/?id=jinn.htm
6496,[],https://www.boxofficemojo.com/movies/?id=double2014.htm
6497,[],https://www.boxofficemojo.com/movies/?id=asummerstale.htm
6498,[],https://www.boxofficemojo.com/movies/?id=wearethebest.htm
6499,[],https://www.boxofficemojo.com/movies/?id=evangelion3.htm
6500,[],https://www.boxofficemojo.com/movies/?id=afternoonofafaun.htm
6501,[],https://www.boxofficemojo.com/movies/?id=godspocket.htm
6502,[],https://www.boxofficemojo.com/movies/?id=keepon.htm
6503,[],https://www.boxofficemojo.com/movies/?id=citizenkoch.htm
6504,[],https://www.boxofficemojo.com/movies/?id=dancinginjaffa.htm
6505,[],https://www.boxofficemojo.com/movies/?id=godzillaoriginal.htm
6506,[],https://www.boxofficemojo.com/movies/?id=gorevidal.htm
6507,[],https://www.boxofficemojo.com/movies/?id=mistakenforstrangers.htm
6508,[],https://www.boxofficemojo.com/movies/?id=divinemove.htm
6509,[],https://www.boxofficemojo.com/movies/?id=redwoodhighway.htm
6510,[],https://www.boxofficemojo.com/movies/?id=rajanatwarlal.htm
6511,[],https://www.boxofficemojo.com/movies/?id=makeyourmove.htm
6512,[],https://www.boxofficemojo.com/movies/?id=afflicted2014.htm
6513,[],https://www.boxofficemojo.com/movies/?id=zeromotivation.htm
6514,[],https://www.boxofficemojo.com/movies/?id=liberator.htm
6515,[],https://www.boxofficemojo.com/movies/?id=richhill.htm
6516,[],https://www.boxofficemojo.com/movies/?id=duranduranunstaged.htm
6517,[],https://www.boxofficemojo.com/movies/?id=ivorytower.htm
6518,[],https://www.boxofficemojo.com/movies/?id=goldenera.htm
6519,[],https://www.boxofficemojo.com/movies/?id=coherence.htm
6520,[],https://www.boxofficemojo.com/movies/?id=korengal.htm
6521,[],https://www.boxofficemojo.com/movies/?id=beyondsight.htm
6522,[],https://www.boxofficemojo.com/movies/?id=childspose.htm
6523,[],https://www.boxofficemojo.com/movies/?id=cubanfury.htm
6524,[],https://www.boxofficemojo.com/movies/?id=girlonabicycle.htm
6525,[],https://www.boxofficemojo.com/movies/?id=breathein.htm
6526,[],https://www.boxofficemojo.com/movies/?id=lifeafterbeth.htm
6527,[],https://www.boxofficemojo.com/movies/?id=visitors2014.htm
6528,[],https://www.boxofficemojo.com/movies/?id=12oclockboys.htm
6529,[],https://www.boxofficemojo.com/movies/?id=fortmccoy.htm
6530,[],https://www.boxofficemojo.com/movies/?id=justasigh.htm
6531,[],https://www.boxofficemojo.com/movies/?id=veiloftears.htm
6532,[],https://www.boxofficemojo.com/movies/?id=jetaime.htm
6533,[],https://www.boxofficemojo.com/movies/?id=betterangels.htm
6534,[],https://www.boxofficemojo.com/movies/?id=fornogoodreason.htm
6535,[],https://www.boxofficemojo.com/movies/?id=throughalensdarkly.htm
6536,[],https://www.boxofficemojo.com/movies/?id=artofthesteal14.htm
6537,[],https://www.boxofficemojo.com/movies/?id=heropanti.htm
6538,[],https://www.boxofficemojo.com/movies/?id=lastsentence.htm
6539,[],https://www.boxofficemojo.com/movies/?id=siddharth.htm
6540,[],https://www.boxofficemojo.com/movies/?id=frontera.htm
6541,[],https://www.boxofficemojo.com/movies/?id=cheapthrills.htm
6542,[],https://www.boxofficemojo.com/movies/?id=oneiwroteforyou.htm
6543,[],https://www.boxofficemojo.com/movies/?id=conformist2014.htm
6544,[],https://www.boxofficemojo.com/movies/?id=borgman.htm
6545,[],https://www.boxofficemojo.com/movies/?id=iloilo.htm
6546,[],https://www.boxofficemojo.com/movies/?id=bigmen.htm
6547,[],https://www.boxofficemojo.com/movies/?id=hellion.htm
6548,[],https://www.boxofficemojo.com/movies/?id=halfofayellowsun.htm
6549,[],https://www.boxofficemojo.com/movies/?id=hateshiploveship.htm
6550,[],https://www.boxofficemojo.com/movies/?id=atmiddleton.htm
6551,[],https://www.boxofficemojo.com/movies/?id=tobetakei.htm
6552,[],https://www.boxofficemojo.com/movies/?id=retrieval.htm
6553,[],https://www.boxofficemojo.com/movies/?id=nowwings.htm
6554,[],https://www.boxofficemojo.com/movies/?id=internetsownboy.htm
6555,[],https://www.boxofficemojo.com/movies/?id=americanmustang.htm
6556,[],https://www.boxofficemojo.com/movies/?id=luckythem.htm
6557,[],https://www.boxofficemojo.com/movies/?id=alphaville.htm
6558,[],https://www.boxofficemojo.com/movies/?id=monkwithacamera.htm
6559,[],https://www.boxofficemojo.com/movies/?id=returntothehidingplace.htm
6560,[],https://www.boxofficemojo.com/movies/?id=utopia.htm
6561,[],https://www.boxofficemojo.com/movies/?id=ifyoubuildit.htm
6562,[],https://www.boxofficemojo.com/movies/?id=nextgoalwins.htm
6563,[],https://www.boxofficemojo.com/movies/?id=bloodties14.htm
6564,[],https://www.boxofficemojo.com/movies/?id=teenage.htm
6565,[],https://www.boxofficemojo.com/movies/?id=expeditionworld.htm
6566,[],https://www.boxofficemojo.com/movies/?id=deadsnow2.htm
6567,[],https://www.boxofficemojo.com/movies/?id=lejourseleve.htm
6568,[],https://www.boxofficemojo.com/movies/?id=beneaththeharvestsky.htm
6569,[],https://www.boxofficemojo.com/movies/?id=expelledfromparadise.htm
6570,[],https://www.boxofficemojo.com/movies/?id=filth.htm
6571,[],https://www.boxofficemojo.com/movies/?id=whitebirdinablizzard.htm
6572,[],https://www.boxofficemojo.com/movies/?id=kmissingkings.htm
6573,[],https://www.boxofficemojo.com/movies/?id=fieldinengland.htm
6574,[],https://www.boxofficemojo.com/movies/?id=heroofcolorcity.htm
6575,[],https://www.boxofficemojo.com/movies/?id=abuseofweakness.htm
6576,[],https://www.boxofficemojo.com/movies/?id=documented.htm
6577,[],https://www.boxofficemojo.com/movies/?id=jimmyp.htm
6578,[],https://www.boxofficemojo.com/movies/?id=alongwayoff.htm
6579,[],https://www.boxofficemojo.com/movies/?id=yellowday.htm
6580,[],https://www.boxofficemojo.com/movies/?id=whydontyouplayinhell.htm
6581,[],https://www.boxofficemojo.com/movies/?id=closedcurtain.htm
6582,[],https://www.boxofficemojo.com/movies/?id=lilting.htm
6583,[],https://www.boxofficemojo.com/movies/?id=levelfive.htm
6584,[],https://www.boxofficemojo.com/movies/?id=christianmingle.htm
6585,[],https://www.boxofficemojo.com/movies/?id=borntofly.htm
6586,[],https://www.boxofficemojo.com/movies/?id=jealousy.htm
6587,[],https://www.boxofficemojo.com/movies/?id=notearsforthedead.htm
6588,[],https://www.boxofficemojo.com/movies/?id=youngandbeautiful.htm
6589,[],https://www.boxofficemojo.com/movies/?id=bicyclingwithmoliere.htm
6590,[],https://www.boxofficemojo.com/movies/?id=wetlands.htm
6591,[],https://www.boxofficemojo.com/movies/?id=walkofshame.htm
6592,[],https://www.boxofficemojo.com/movies/?id=sagrada.htm
6593,[],https://www.boxofficemojo.com/movies/?id=rudderless.htm
6594,[],https://www.boxofficemojo.com/movies/?id=rocket2014.htm
6595,[],https://www.boxofficemojo.com/movies/?id=bagman.htm
6596,[],https://www.boxofficemojo.com/movies/?id=inbloom.htm
6597,[],https://www.boxofficemojo.com/movies/?id=starredup.htm
6598,[],https://www.boxofficemojo.com/movies/?id=lowdown.htm
6599,[],https://www.boxofficemojo.com/movies/?id=1000times.htm
6600,[],https://www.boxofficemojo.com/movies/?id=pingpongsummer.htm
6601,['Nominated for One Oscar.'],https://www.boxofficemojo.com/movies/?id=missingpicture.htm
6602,[],https://www.boxofficemojo.com/movies/?id=discoverers.htm
6603,[],https://www.boxofficemojo.com/movies/?id=shirininlove.htm
6604,[],https://www.boxofficemojo.com/movies/?id=birdersguide.htm
6605,[],https://www.boxofficemojo.com/movies/?id=vivalaliberta.htm
6606,[],https://www.boxofficemojo.com/movies/?id=decodingannieparker.htm
6607,[],https://www.boxofficemojo.com/movies/?id=amasterbuilder.htm
6608,[],https://www.boxofficemojo.com/movies/?id=filmistaan.htm
6609,[],https://www.boxofficemojo.com/movies/?id=aiweiweifake.htm
6610,[],https://www.boxofficemojo.com/movies/?id=dog.htm
6611,[],https://www.boxofficemojo.com/movies/?id=roadtoninja.htm
6612,[],https://www.boxofficemojo.com/movies/?id=interiorleatherbar.htm
6613,[],https://www.boxofficemojo.com/movies/?id=lastoftheunjust.htm
6614,[],https://www.boxofficemojo.com/movies/?id=childofgod.htm
6615,[],https://www.boxofficemojo.com/movies/?id=7boxes.htm
6616,[],https://www.boxofficemojo.com/movies/?id=notcool.htm
6617,[],https://www.boxofficemojo.com/movies/?id=manfromrio.htm
6618,[],https://www.boxofficemojo.com/movies/?id=mousemusic.htm
6619,[],https://www.boxofficemojo.com/movies/?id=tigerandbunny.htm
6620,[],https://www.boxofficemojo.com/movies/?id=rocksinmypockets.htm
6621,[],https://www.boxofficemojo.com/movies/?id=itfeltlikelove.htm
6622,[],https://www.boxofficemojo.com/movies/?id=bigbadwolves.htm
6623,[],https://www.boxofficemojo.com/movies/?id=forawoman.htm
6624,[],https://www.boxofficemojo.com/movies/?id=birdpeople.htm
6625,[],https://www.boxofficemojo.com/movies/?id=passionatethief.htm
6626,[],https://www.boxofficemojo.com/movies/?id=happychristmas.htm
6627,[],https://www.boxofficemojo.com/movies/?id=southernbaptistsissies.htm
6628,[],https://www.boxofficemojo.com/movies/?id=manakamana.htm
6629,[],https://www.boxofficemojo.com/movies/?id=othello2014.htm
6630,[],https://www.boxofficemojo.com/movies/?id=stationsoftheelevated.htm
6631,[],https://www.boxofficemojo.com/movies/?id=kingandthemockingbird.htm
6632,[],https://www.boxofficemojo.com/movies/?id=lastweekend.htm
6633,[],https://www.boxofficemojo.com/movies/?id=elena2014.htm
6634,[],https://www.boxofficemojo.com/movies/?id=adultworld.htm
6635,[],https://www.boxofficemojo.com/movies/?id=happyvalley2014.htm
6636,[],https://www.boxofficemojo.com/movies/?id=believeme.htm
6637,[],https://www.boxofficemojo.com/movies/?id=historyofjazz.htm
6638,[],https://www.boxofficemojo.com/movies/?id=shortpeace.htm
6639,[],https://www.boxofficemojo.com/movies/?id=grandpiano.htm
6640,[],https://www.boxofficemojo.com/movies/?id=brightdaysahead.htm
6641,[],https://www.boxofficemojo.com/movies/?id=memphis.htm
6642,[],https://www.boxofficemojo.com/movies/?id=sacrifice2014.htm
6643,[],https://www.boxofficemojo.com/movies/?id=greatflood.htm
6644,[],https://www.boxofficemojo.com/movies/?id=runandjump.htm
6645,[],https://www.boxofficemojo.com/movies/?id=uzumasalimelight.htm
6646,[],https://www.boxofficemojo.com/movies/?id=guardianangel.htm
6647,[],https://www.boxofficemojo.com/movies/?id=actress2014.htm
6648,[],https://www.boxofficemojo.com/movies/?id=killteam.htm
6649,[],https://www.boxofficemojo.com/movies/?id=tastingmenu.htm
6650,[],https://www.boxofficemojo.com/movies/?id=toscaskiss.htm
6651,[],https://www.boxofficemojo.com/movies/?id=journeytothewest.htm
6652,[],https://www.boxofficemojo.com/movies/?id=kellyandcal.htm
6653,[],https://www.boxofficemojo.com/movies/?id=standclear.htm
6654,[],https://www.boxofficemojo.com/movies/?id=goodbyetoallthat.htm
6655,[],https://www.boxofficemojo.com/movies/?id=hankandasha.htm
6656,[],https://www.boxofficemojo.com/movies/?id=magician2014.htm
6657,[],https://www.boxofficemojo.com/movies/?id=oliviaexperiment.htm
6658,[],https://www.boxofficemojo.com/movies/?id=horsesofgod.htm
6659,[],https://www.boxofficemojo.com/movies/?id=exhibition.htm
6660,[],https://www.boxofficemojo.com/movies/?id=prettyone.htm
6661,[],https://www.boxofficemojo.com/movies/?id=goliath.htm
6662,[],https://www.boxofficemojo.com/movies/?id=campxray.htm
6663,[],https://www.boxofficemojo.com/movies/?id=sollewitt.htm
6664,[],https://www.boxofficemojo.com/movies/?id=k2siren.htm
6665,[],https://www.boxofficemojo.com/movies/?id=concerningviolence.htm
6666,[],https://www.boxofficemojo.com/movies/?id=bhopal.htm
6667,[],https://www.boxofficemojo.com/movies/?id=touchthewall.htm
6668,[],https://www.boxofficemojo.com/movies/?id=innogreathurry.htm
6669,AttributeError https://www.boxofficemojo.com/movies/?id=queenmargot2014.htm,https://www.boxofficemojo.com/movies/?id=queenmargot2014.htm
6670,[],https://www.boxofficemojo.com/movies/?id=falconrising.htm
6671,[],https://www.boxofficemojo.com/movies/?id=livingiseasy.htm
6672,[],https://www.boxofficemojo.com/movies/?id=greatinvisible.htm
6673,[],https://www.boxofficemojo.com/movies/?id=amazingcatfish.htm
6674,[],https://www.boxofficemojo.com/movies/?id=policeman.htm
6675,[],https://www.boxofficemojo.com/movies/?id=players14.htm
6676,[],https://www.boxofficemojo.com/movies/?id=insideleo.htm
6677,[],https://www.boxofficemojo.com/movies/?id=straydogs.htm
6678,[],https://www.boxofficemojo.com/movies/?id=beforeidisappear.htm
6679,[],https://www.boxofficemojo.com/movies/?id=marius.htm
6680,[],https://www.boxofficemojo.com/movies/?id=othersideofthetracks.htm
6681,[],https://www.boxofficemojo.com/movies/?id=radiofreealbemuth.htm
6682,[],https://www.boxofficemojo.com/movies/?id=honeymoon.htm
6683,[],https://www.boxofficemojo.com/movies/?id=faithconnections.htm
6684,[],https://www.boxofficemojo.com/movies/?id=fanny.htm
6685,[],https://www.boxofficemojo.com/movies/?id=mysteryofhappiness.htm
6686,[],https://www.boxofficemojo.com/movies/?id=taleofwinter.htm
6687,[],https://www.boxofficemojo.com/movies/?id=videogames.htm
6688,[],https://www.boxofficemojo.com/movies/?id=twolives.htm
6689,[],https://www.boxofficemojo.com/movies/?id=mayinthesummer.htm
6690,[],https://www.boxofficemojo.com/movies/?id=decentone.htm
6691,[],https://www.boxofficemojo.com/movies/?id=nightlights.htm
6692,[],https://www.boxofficemojo.com/movies/?id=lekarhumdeewanadil.htm
6693,AttributeError https://www.boxofficemojo.com/movies/?id=cominguproses2014.htm,https://www.boxofficemojo.com/movies/?id=cominguproses2014.htm
6694,[],https://www.boxofficemojo.com/movies/?id=pastisagrotesqueanimal.htm
6695,[],https://www.boxofficemojo.com/movies/?id=pictureofyou.htm
6696,[],https://www.boxofficemojo.com/movies/?id=peterbrook.htm
6697,[],https://www.boxofficemojo.com/movies/?id=watchersofthesky.htm
6698,[],https://www.boxofficemojo.com/movies/?id=test.htm
6699,[],https://www.boxofficemojo.com/movies/?id=twonightstand.htm
6700,[],https://www.boxofficemojo.com/movies/?id=whoisdayanicristal.htm
6701,[],https://www.boxofficemojo.com/movies/?id=onedaypinaasked.htm
6702,[],https://www.boxofficemojo.com/movies/?id=homestretch.htm
6703,[],https://www.boxofficemojo.com/movies/?id=accident.htm
6704,[],https://www.boxofficemojo.com/movies/?id=coldcomesthenight.htm
6705,[],https://www.boxofficemojo.com/movies/?id=burningbush.htm
6706,[],https://www.boxofficemojo.com/movies/?id=levitatedmass.htm
6707,[],https://www.boxofficemojo.com/movies/?id=barefoot.htm
6708,[],https://www.boxofficemojo.com/movies/?id=lastpassenger.htm
6709,[],https://www.boxofficemojo.com/movies/?id=13sins.htm
6710,[],https://www.boxofficemojo.com/movies/?id=fifihowls.htm
6711,[],https://www.boxofficemojo.com/movies/?id=alongwaydown.htm
6712,[],https://www.boxofficemojo.com/movies/?id=daysandnights.htm
6713,[],https://www.boxofficemojo.com/movies/?id=pleasuresofbeingoutofstep.htm
6714,[],https://www.boxofficemojo.com/movies/?id=alienabduction.htm
6715,[],https://www.boxofficemojo.com/movies/?id=specialid.htm
6716,[],https://www.boxofficemojo.com/movies/?id=boymeetsgirl.htm
6717,[],https://www.boxofficemojo.com/movies/?id=wolves.htm
6718,[],https://www.boxofficemojo.com/movies/?id=frenchminister.htm
6719,[],https://www.boxofficemojo.com/movies/?id=revengeofthemekons.htm
6720,[],https://www.boxofficemojo.com/movies/?id=lifeofriley.htm
6721,[],https://www.boxofficemojo.com/movies/?id=yourenotyou.htm
