,URL,Widest Theaters
6843,https://www.boxofficemojo.com/movies/?id=tomb.htm,"2,883 theaters"
6844,https://www.boxofficemojo.com/movies/?id=burtwonderstone.htm,"3,160 theaters"
6845,https://www.boxofficemojo.com/movies/?id=mud.htm,"$2,215,891"
6846,https://www.boxofficemojo.com/movies/?id=waywayback.htm,"$552,788"
6847,https://www.boxofficemojo.com/movies/?id=placebeyondthepines.htm,"$279,457"
6848,https://www.boxofficemojo.com/movies/?id=brokencity.htm,"2,622 theaters"
6849,https://www.boxofficemojo.com/movies/?id=runnerrunner.htm,"3,026 theaters"
6850,https://www.boxofficemojo.com/movies/?id=quartet.htm,"$47,122"
6851,https://www.boxofficemojo.com/movies/?id=nebraska.htm,"$140,401"
6852,https://www.boxofficemojo.com/movies/?id=enoughsaid.htm,"$232,800"
6853,https://www.boxofficemojo.com/movies/?id=counselor.htm,"3,044 theaters"
6854,https://www.boxofficemojo.com/movies/?id=fruitvale.htm,"ErrorCode ErrorCode HTTPSConnectionPool(host='www.boxofficemojo.com', port=443): Max retries exceeded with url: /movies/?id=fruitvale.htm (Caused by SSLError(SSLError(""bad handshake: SysCallError(60, 'ETIMEDOUT')"",),))"
6855,https://www.boxofficemojo.com/movies/?id=lastexorcism2.htm,"2,700 theaters"
6856,https://www.boxofficemojo.com/movies/?id=insidellewyndavis.htm,"$405,411"
6857,https://www.boxofficemojo.com/movies/?id=outofthefurnace.htm,"2,101 theaters"
6858,https://www.boxofficemojo.com/movies/?id=getaway2013.htm,"2,135 theaters"
6859,https://www.boxofficemojo.com/movies/?id=wethepeeples.htm,"2,041 theaters"
6860,https://www.boxofficemojo.com/movies/?id=movie43.htm,"2,023 theaters"
6861,https://www.boxofficemojo.com/movies/?id=beforemidnight.htm,"$246,914"
6862,https://www.boxofficemojo.com/movies/?id=jerusalem.htm,588 days / 84 weeks
6863,https://www.boxofficemojo.com/movies/?id=journeytothesouthpacific.htm,19 theaters
6864,https://www.boxofficemojo.com/movies/?id=blacknativity.htm,"1,525 theaters"
6865,https://www.boxofficemojo.com/movies/?id=grandmasters.htm,"$132,617"
6866,https://www.boxofficemojo.com/movies/?id=believe.htm,"1,037 theaters"
6867,https://www.boxofficemojo.com/movies/?id=pullingstrings.htm,438 theaters
6868,https://www.boxofficemojo.com/movies/?id=wizardofozimax.htm,318 theaters
6869,https://www.boxofficemojo.com/movies/?id=companyyoukeep.htm,"$131,718"
6870,https://www.boxofficemojo.com/movies/?id=muchado13.htm,222 theaters
6871,https://www.boxofficemojo.com/movies/?id=yeijawaanihaideewani.htm,161 theaters
6872,https://www.boxofficemojo.com/movies/?id=metallica2013.htm,589 theaters
6873,https://www.boxofficemojo.com/movies/?id=standupguys.htm,670 theaters
6874,https://www.boxofficemojo.com/movies/?id=topgun3d.htm,300 theaters
6875,https://www.boxofficemojo.com/movies/?id=homerun.htm,381 theaters
6876,https://www.boxofficemojo.com/movies/?id=fillybrown.htm,259 theaters
6877,https://www.boxofficemojo.com/movies/?id=graceunplugged.htm,511 theaters
6878,https://www.boxofficemojo.com/movies/?id=gatekeepers.htm,131 theaters
6879,https://www.boxofficemojo.com/movies/?id=no2013.htm,99 theaters
6880,https://www.boxofficemojo.com/movies/?id=east.htm,195 theaters
6881,https://www.boxofficemojo.com/movies/?id=christmascandle.htm,392 theaters
6882,https://www.boxofficemojo.com/movies/?id=oldboy2013.htm,583 theaters
6883,https://www.boxofficemojo.com/movies/?id=austenland.htm,274 theaters
6884,https://www.boxofficemojo.com/movies/?id=2013oscar.htm,266 theaters
6885,https://www.boxofficemojo.com/movies/?id=iceman2013.htm,258 theaters
6886,https://www.boxofficemojo.com/movies/?id=girlrising.htm,170 theaters
6887,https://www.boxofficemojo.com/movies/?id=stoker.htm,275 theaters
6888,https://www.boxofficemojo.com/movies/?id=bhaagmilkhabhaag.htm,140 theaters
6889,https://www.boxofficemojo.com/movies/?id=storieswetell.htm,70 theaters
6890,https://www.boxofficemojo.com/movies/?id=blessmeultima.htm,263 theaters
6891,https://www.boxofficemojo.com/movies/?id=disconnect.htm,180 theaters
6892,https://www.boxofficemojo.com/movies/?id=imsoexcited.htm,99 theaters
6893,https://www.boxofficemojo.com/movies/?id=donjon.htm,"2,422 theaters"
6894,https://www.boxofficemojo.com/movies/?id=bigwedding.htm,"2,633 theaters"
6895,https://www.boxofficemojo.com/movies/?id=baggageclaim.htm,"2,230 theaters"
6896,https://www.boxofficemojo.com/movies/?id=bookthief.htm,"$105,005"
6897,https://www.boxofficemojo.com/movies/?id=homefront.htm,"2,570 theaters"
6898,https://www.boxofficemojo.com/movies/?id=beautifulcreatures13.htm,"2,950 theaters"
6899,https://www.boxofficemojo.com/movies/?id=yourenext.htm,"2,437 theaters"
6900,https://www.boxofficemojo.com/movies/?id=admission.htm,"2,161 theaters"
6901,https://www.boxofficemojo.com/movies/?id=parker.htm,"2,238 theaters"
6902,https://www.boxofficemojo.com/movies/?id=darkskies.htm,"2,313 theaters"
6903,https://www.boxofficemojo.com/movies/?id=jobs.htm,"2,381 theaters"
6904,https://www.boxofficemojo.com/movies/?id=abouttime.htm,"$1,076,250"
6905,https://www.boxofficemojo.com/movies/?id=springbreakers.htm,"$263,002"
6906,https://www.boxofficemojo.com/movies/?id=laststand.htm,"2,913 theaters"
6907,https://www.boxofficemojo.com/movies/?id=deadmandown.htm,"2,188 theaters"
6908,https://www.boxofficemojo.com/movies/?id=bullettothehead.htm,"2,404 theaters"
6909,https://www.boxofficemojo.com/movies/?id=planetbboy3d.htm,"2,008 theaters"
6910,https://www.boxofficemojo.com/movies/?id=mandela2013.htm,"$84,283"
6911,https://www.boxofficemojo.com/movies/?id=dhoom3.htm,239 theaters
6912,https://www.boxofficemojo.com/movies/?id=machete2.htm,"2,538 theaters"
6913,https://www.boxofficemojo.com/movies/?id=paranoia.htm,"2,459 theaters"
6914,https://www.boxofficemojo.com/movies/?id=spectacularnow.htm,"$197,415"
6915,https://www.boxofficemojo.com/movies/?id=allislost.htm,483 theaters
6916,https://www.boxofficemojo.com/movies/?id=blingring.htm,"$214,395"
6917,https://www.boxofficemojo.com/movies/?id=closedcircuit.htm,870 theaters
6918,https://www.boxofficemojo.com/movies/?id=chennaiexpress.htm,196 theaters
6919,https://www.boxofficemojo.com/movies/?id=20feetfromstardom.htm,147 theaters
6920,https://www.boxofficemojo.com/movies/?id=francisha.htm,233 theaters
6921,https://www.boxofficemojo.com/movies/?id=todolist.htm,591 theaters
6922,https://www.boxofficemojo.com/movies/?id=emperor.htm,311 theaters
6923,https://www.boxofficemojo.com/movies/?id=fifthestate.htm,"1,769 theaters"
6924,https://www.boxofficemojo.com/movies/?id=inaworld.htm,144 theaters
6925,https://www.boxofficemojo.com/movies/?id=greatbeauty.htm,77 theaters
6926,https://www.boxofficemojo.com/movies/?id=ramleela.htm,204 theaters
6927,https://www.boxofficemojo.com/movies/?id=sapphires.htm,126 theaters
6928,https://www.boxofficemojo.com/movies/?id=churchgirl.htm,458 theaters
6929,https://www.boxofficemojo.com/movies/?id=trance.htm,443 theaters
6930,https://www.boxofficemojo.com/movies/?id=renoir.htm,86 theaters
6931,https://www.boxofficemojo.com/movies/?id=bluewarm.htm,142 theaters
6932,https://www.boxofficemojo.com/movies/?id=krrish3.htm,208 theaters
6933,https://www.boxofficemojo.com/movies/?id=saratovapproach.htm,84 theaters
6934,https://www.boxofficemojo.com/movies/?id=blackfish.htm,99 theaters
6935,https://www.boxofficemojo.com/movies/?id=fillthevoid.htm,64 theaters
6936,https://www.boxofficemojo.com/movies/?id=attack.htm,55 theaters
6937,https://www.boxofficemojo.com/movies/?id=unfinishedsong.htm,91 theaters
6938,https://www.boxofficemojo.com/movies/?id=loveisallyouneed.htm,101 theaters
6939,https://www.boxofficemojo.com/movies/?id=race2.htm,153 theaters
6940,https://www.boxofficemojo.com/movies/?id=kontiki.htm,75 theaters
6941,https://www.boxofficemojo.com/movies/?id=girlmostlikely.htm,351 theaters
6942,https://www.boxofficemojo.com/movies/?id=wadjda.htm,87 theaters
6943,https://www.boxofficemojo.com/movies/?id=past.htm,77 theaters
6944,https://www.boxofficemojo.com/movies/?id=kingsofsummer.htm,65 theaters
6945,https://www.boxofficemojo.com/movies/?id=inequalityforall.htm,103 theaters
6946,https://www.boxofficemojo.com/movies/?id=romeoandjuliet2013.htm,461 theaters
6947,https://www.boxofficemojo.com/movies/?id=kaipoche.htm,110 theaters
6948,https://www.boxofficemojo.com/movies/?id=thanksforsharing.htm,269 theaters
6949,https://www.boxofficemojo.com/movies/?id=killyourdarlings.htm,78 theaters
6950,https://www.boxofficemojo.com/movies/?id=gingerandrosa.htm,99 theaters
6951,https://www.boxofficemojo.com/movies/?id=lore.htm,54 theaters
6952,https://www.boxofficemojo.com/movies/?id=aloneyetnotalone.htm,103 theaters
6953,https://www.boxofficemojo.com/movies/?id=onlygodforgives.htm,81 theaters
6954,https://www.boxofficemojo.com/movies/?id=hannaharendt.htm,21 theaters
6955,https://www.boxofficemojo.com/movies/?id=muscleshoals.htm,56 theaters
6956,https://www.boxofficemojo.com/movies/?id=berlinfile.htm,Rank
6957,https://www.boxofficemojo.com/movies/?id=hunt2013.htm,47 theaters
6958,https://www.boxofficemojo.com/movies/?id=tothewonder.htm,60 theaters
6959,https://www.boxofficemojo.com/movies/?id=lootera.htm,100 theaters
6960,https://www.boxofficemojo.com/movies/?id=reluctantfundamentalist.htm,58 theaters
6961,https://www.boxofficemojo.com/movies/?id=scattermyashes.htm,38 theaters
6962,https://www.boxofficemojo.com/movies/?id=misterandpete.htm,147 theaters
6963,https://www.boxofficemojo.com/movies/?id=actofkilling.htm,29 theaters
6964,https://www.boxofficemojo.com/movies/?id=upstreamcolor.htm,43 theaters
6965,https://www.boxofficemojo.com/movies/?id=ahijacking.htm,32 theaters
6966,https://www.boxofficemojo.com/movies/?id=phataposter.htm,94 theaters
6967,https://www.boxofficemojo.com/movies/?id=inthehouse.htm,36 theaters
6968,https://www.boxofficemojo.com/movies/?id=armstronglie.htm,77 theaters
6969,https://www.boxofficemojo.com/movies/?id=personaltailor.htm,9 theaters
6970,https://www.boxofficemojo.com/movies/?id=havanagila.htm,24 theaters
6971,https://www.boxofficemojo.com/movies/?id=whencomedywenttoschool.htm,13 theaters
6972,https://www.boxofficemojo.com/movies/?id=angelsshare.htm,38 theaters
6973,https://www.boxofficemojo.com/movies/?id=koch.htm,16 theaters
6974,https://www.boxofficemojo.com/movies/?id=goriterepyaarmein.htm,112 theaters
6975,https://www.boxofficemojo.com/movies/?id=happypeople.htm,23 theaters
6976,https://www.boxofficemojo.com/movies/?id=camp2013.htm,32 theaters
6977,https://www.boxofficemojo.com/movies/?id=nottoday.htm,41 theaters
6978,https://www.boxofficemojo.com/movies/?id=gogoagone.htm,92 theaters
6979,https://www.boxofficemojo.com/movies/?id=youwillbemyson.htm,21 theaters
6980,https://www.boxofficemojo.com/movies/?id=blancanieves.htm,27 theaters
6981,https://www.boxofficemojo.com/movies/?id=greatexpectations2013.htm,86 theaters
6982,https://www.boxofficemojo.com/movies/?id=summit.htm,70 theaters
6983,https://www.boxofficemojo.com/movies/?id=aplaceatthetable.htm,35 theaters
6984,https://www.boxofficemojo.com/movies/?id=singhsaabthegreat.htm,54 theaters
6985,https://www.boxofficemojo.com/movies/?id=hautecuisine.htm,60 theaters
6986,https://www.boxofficemojo.com/movies/?id=casablanca2013.htm,AttributeError https://www.boxofficemojo.com/movies/?id=casablanca2013.htm
6987,https://www.boxofficemojo.com/movies/?id=princeavalanche.htm,23 theaters
6988,https://www.boxofficemojo.com/movies/?id=crystalfairy.htm,20 theaters
6989,https://www.boxofficemojo.com/movies/?id=cutieandtheboxer.htm,16 theaters
6990,https://www.boxofficemojo.com/movies/?id=midnightschildren.htm,17 theaters
6991,https://www.boxofficemojo.com/movies/?id=acod.htm,42 theaters
6992,https://www.boxofficemojo.com/movies/?id=afternoondelight.htm,39 theaters
6993,https://www.boxofficemojo.com/movies/?id=ultimatelife.htm,412 theaters
6994,https://www.boxofficemojo.com/movies/?id=invisiblewoman.htm,153 theaters
6995,https://www.boxofficemojo.com/movies/?id=lordsofsalem.htm,354 theaters
6996,https://www.boxofficemojo.com/movies/?id=stillmine.htm,"October 17, 2013"
6997,https://www.boxofficemojo.com/movies/?id=whatmaisieknew.htm,122 theaters
6998,https://www.boxofficemojo.com/movies/?id=phantom2013.htm,"1,118 theaters"
6999,https://www.boxofficemojo.com/movies/?id=shortterm12.htm,75 theaters
7000,https://www.boxofficemojo.com/movies/?id=fromuponpoppyhill.htm,49 theaters
7001,https://www.boxofficemojo.com/movies/?id=raanjhana.htm,102 theaters
7002,https://www.boxofficemojo.com/movies/?id=generationiron.htm,84 theaters
7003,https://www.boxofficemojo.com/movies/?id=satyagraha.htm,83 theaters
7004,https://www.boxofficemojo.com/movies/?id=56up.htm,33 theaters
7005,https://www.boxofficemojo.com/movies/?id=besharam.htm,217 theaters
7006,https://www.boxofficemojo.com/movies/?id=parkland.htm,257 theaters
7007,https://www.boxofficemojo.com/movies/?id=walkingthecamino.htm,539 days / 77 weeks
7008,https://www.boxofficemojo.com/movies/?id=salinger.htm,138 theaters
7009,https://www.boxofficemojo.com/movies/?id=museumhours.htm,19 theaters
7010,https://www.boxofficemojo.com/movies/?id=lostmedallion.htm,68 theaters
7011,https://www.boxofficemojo.com/movies/?id=facereader.htm,19 theaters
7012,https://www.boxofficemojo.com/movies/?id=thepolarexpress2013.htm,AttributeError https://www.boxofficemojo.com/movies/?id=thepolarexpress2013.htm
7013,https://www.boxofficemojo.com/movies/?id=newworld2013.htm,24 theaters
7014,https://www.boxofficemojo.com/movies/?id=soundcity.htm,50 theaters
7015,https://www.boxofficemojo.com/movies/?id=grandmasti.htm,64 theaters
7016,https://www.boxofficemojo.com/movies/?id=aintthembodiessaints.htm,44 theaters
7017,https://www.boxofficemojo.com/movies/?id=dirtywars.htm,31 theaters
7018,https://www.boxofficemojo.com/movies/?id=atanyprice.htm,81 theaters
7019,https://www.boxofficemojo.com/movies/?id=puellamagi13.htm,76 theaters
7020,https://www.boxofficemojo.com/movies/?id=shootoutatwadala.htm,89 theaters
7021,https://www.boxofficemojo.com/movies/?id=lovelace.htm,118 theaters
7022,https://www.boxofficemojo.com/movies/?id=drinkingbuddies.htm,33 theaters
7023,https://www.boxofficemojo.com/movies/?id=shining2013.htm,AttributeError https://www.boxofficemojo.com/movies/?id=shining2013.htm
7024,https://www.boxofficemojo.com/movies/?id=starbuck.htm,32 theaters
7025,https://www.boxofficemojo.com/movies/?id=diana.htm,100 theaters
7026,https://www.boxofficemojo.com/movies/?id=adore.htm,57 theaters
7027,https://www.boxofficemojo.com/movies/?id=linsanity.htm,16 theaters
7028,https://www.boxofficemojo.com/movies/?id=room237.htm,28 theaters
7029,https://www.boxofficemojo.com/movies/?id=anonymouspeople.htm,"March 27, 2014"
7030,https://www.boxofficemojo.com/movies/?id=himmatwala.htm,99 theaters
7031,https://www.boxofficemojo.com/movies/?id=attacksof2611.htm,51 theaters
7032,https://www.boxofficemojo.com/movies/?id=likesomeoneinlove.htm,23 theaters
7033,https://www.boxofficemojo.com/movies/?id=inappropriatecomedy.htm,275 theaters
7034,https://www.boxofficemojo.com/movies/?id=abcd2013.htm,25 theaters
7035,https://www.boxofficemojo.com/movies/?id=20012013.htm,AttributeError https://www.boxofficemojo.com/movies/?id=20012013.htm
7036,https://www.boxofficemojo.com/movies/?id=arthurnewman.htm,248 theaters
7037,https://www.boxofficemojo.com/movies/?id=ghanchakkar.htm,89 theaters
7038,https://www.boxofficemojo.com/movies/?id=noplaceonearth.htm,27 theaters
7039,https://www.boxofficemojo.com/movies/?id=freeangela.htm,16 theaters
7040,https://www.boxofficemojo.com/movies/?id=populaire.htm,58 theaters
7041,https://www.boxofficemojo.com/movies/?id=brokencirclebreakdown.htm,21 theaters
7042,https://www.boxofficemojo.com/movies/?id=somm.htm,9 theaters
7043,https://www.boxofficemojo.com/movies/?id=cincodemayo.htm,43 theaters
7044,https://www.boxofficemojo.com/movies/?id=copperhead.htm,59 theaters
7045,https://www.boxofficemojo.com/movies/?id=westealsecrets.htm,25 theaters
7046,https://www.boxofficemojo.com/movies/?id=motherofgeorge.htm,8 theaters
7047,https://www.boxofficemojo.com/movies/?id=luv.htm,45 theaters
7048,https://www.boxofficemojo.com/movies/?id=rickyjay.htm,7 theaters
7049,https://www.boxofficemojo.com/movies/?id=patiencestone.htm,20 theaters
7050,https://www.boxofficemojo.com/movies/?id=americanpromise.htm,8 theaters
7051,https://www.boxofficemojo.com/movies/?id=johndiesattheend.htm,19 theaters
7052,https://www.boxofficemojo.com/movies/?id=mantall.htm,15 theaters
7053,https://www.boxofficemojo.com/movies/?id=drugwar.htm,13 theaters
7054,https://www.boxofficemojo.com/movies/?id=abandcalleddeath.htm,16 theaters
7055,https://www.boxofficemojo.com/movies/?id=fukrey.htm,57 theaters
7056,https://www.boxofficemojo.com/movies/?id=finaltherapture.htm,4 theaters
7057,https://www.boxofficemojo.com/movies/?id=punksinger.htm,24 theaters
7058,https://www.boxofficemojo.com/movies/?id=spark2013.htm,8 theaters
7059,https://www.boxofficemojo.com/movies/?id=yossi.htm,8 theaters
7060,https://www.boxofficemojo.com/movies/?id=goonies2013.htm,AttributeError https://www.boxofficemojo.com/movies/?id=goonies2013.htm
7061,https://www.boxofficemojo.com/movies/?id=ekthidaayan.htm,47 theaters
7062,https://www.boxofficemojo.com/movies/?id=augustine.htm,10 theaters
7063,https://www.boxofficemojo.com/movies/?id=upsidedown.htm,39 theaters
7064,https://www.boxofficemojo.com/movies/?id=gimmetheloot.htm,10 theaters
7065,https://www.boxofficemojo.com/movies/?id=stevienicks.htm,"April 4, 2013"
7066,https://www.boxofficemojo.com/movies/?id=therese2013.htm,8 theaters
7067,https://www.boxofficemojo.com/movies/?id=blazingsaddles2013.htm,AttributeError https://www.boxofficemojo.com/movies/?id=blazingsaddles2013.htm
7068,https://www.boxofficemojo.com/movies/?id=shadowdancer.htm,14 theaters
7069,https://www.boxofficemojo.com/movies/?id=onetrackheart.htm,5 theaters
7070,https://www.boxofficemojo.com/movies/?id=manoftaichi.htm,110 theaters
7071,https://www.boxofficemojo.com/movies/?id=bluecaprice.htm,36 theaters
7072,https://www.boxofficemojo.com/movies/?id=kingsfaith.htm,14 theaters
7073,https://www.boxofficemojo.com/movies/?id=byzantium.htm,13 theaters
7074,https://www.boxofficemojo.com/movies/?id=settai.htm,33 theaters
7075,https://www.boxofficemojo.com/movies/?id=rooftop.htm,17 theaters
7076,https://www.boxofficemojo.com/movies/?id=iamdivine.htm,10 theaters
7077,https://www.boxofficemojo.com/movies/?id=stuckinlove.htm,21 theaters
7078,https://www.boxofficemojo.com/movies/?id=ramaiyavastavaiya.htm,67 theaters
7079,https://www.boxofficemojo.com/movies/?id=caesarmustdie.htm,"June 20, 2013"
7080,https://www.boxofficemojo.com/movies/?id=leviathan2013.htm,5 theaters
7081,https://www.boxofficemojo.com/movies/?id=reality2013.htm,12 theaters
7082,https://www.boxofficemojo.com/movies/?id=oversimplification.htm,4 theaters
7083,https://www.boxofficemojo.com/movies/?id=warwitch.htm,16 theaters
7084,https://www.boxofficemojo.com/movies/?id=maidentrip.htm,9 theaters
7085,https://www.boxofficemojo.com/movies/?id=pandoraspromise.htm,16 theaters
7086,https://www.boxofficemojo.com/movies/?id=myluckystar.htm,23 theaters
7087,https://www.boxofficemojo.com/movies/?id=sightseers.htm,10 theaters
7088,https://www.boxofficemojo.com/movies/?id=wickermanfinal.htm,14 theaters
7089,https://www.boxofficemojo.com/movies/?id=howilivenow.htm,68 theaters
7090,https://www.boxofficemojo.com/movies/?id=trialsofmuhammadali.htm,10 theaters
7091,https://www.boxofficemojo.com/movies/?id=faust.htm,6 theaters
7092,https://www.boxofficemojo.com/movies/?id=canyons.htm,9 theaters
7093,https://www.boxofficemojo.com/movies/?id=escapefromtomorrow.htm,30 theaters
7094,https://www.boxofficemojo.com/movies/?id=rajkumar.htm,91 theaters
7095,https://www.boxofficemojo.com/movies/?id=onthejob.htm,29 theaters
7096,https://www.boxofficemojo.com/movies/?id=freethemind.htm,6 theaters
7097,https://www.boxofficemojo.com/movies/?id=atouchofsin.htm,7 theaters
7098,https://www.boxofficemojo.com/movies/?id=snakeandmongoose.htm,14 theaters
7099,https://www.boxofficemojo.com/movies/?id=rangeelay.htm,20 theaters
7100,https://www.boxofficemojo.com/movies/?id=narcocultura.htm,46 theaters
7101,https://www.boxofficemojo.com/movies/?id=goodolfreda.htm,17 theaters
7102,https://www.boxofficemojo.com/movies/?id=fistsoflegend.htm,23 theaters
7103,https://www.boxofficemojo.com/movies/?id=artistandthemodel.htm,11 theaters
7104,https://www.boxofficemojo.com/movies/?id=europareport.htm,12 theaters
7105,https://www.boxofficemojo.com/movies/?id=beyondthehills.htm,17 theaters
7106,https://www.boxofficemojo.com/movies/?id=square2013.htm,9 theaters
7107,https://www.boxofficemojo.com/movies/?id=lostandfoundinarmenia.htm,9 theaters
7108,https://www.boxofficemojo.com/movies/?id=stormsurfers.htm,7 theaters
7109,https://www.boxofficemojo.com/movies/?id=levonhelm.htm,10 theaters
7110,https://www.boxofficemojo.com/movies/?id=spinningplates.htm,6 theaters
7111,https://www.boxofficemojo.com/movies/?id=bettiepagerevealsall.htm,21 theaters
7112,https://www.boxofficemojo.com/movies/?id=bigstar.htm,9 theaters
7113,https://www.boxofficemojo.com/movies/?id=englishteacher.htm,7 theaters
7114,https://www.boxofficemojo.com/movies/?id=investigator.htm,11 theaters
7115,https://www.boxofficemojo.com/movies/?id=computerchess.htm,9 theaters
7116,https://www.boxofficemojo.com/movies/?id=capital.htm,34 theaters
7117,https://www.boxofficemojo.com/movies/?id=unanoche.htm,6 theaters
7118,https://www.boxofficemojo.com/movies/?id=usautism.htm,12 theaters
7119,https://www.boxofficemojo.com/movies/?id=silence2013.htm,11 theaters
7120,https://www.boxofficemojo.com/movies/?id=singinintherain2013.htm,AttributeError https://www.boxofficemojo.com/movies/?id=singinintherain2013.htm
7121,https://www.boxofficemojo.com/movies/?id=passion.htm,14 theaters
7122,https://www.boxofficemojo.com/movies/?id=somebodyupthere13.htm,3 theaters
7123,https://www.boxofficemojo.com/movies/?id=moneyfornothing13.htm,"March 6, 2014"
7124,https://www.boxofficemojo.com/movies/?id=youngdetectivedee.htm,35 theaters
7125,https://www.boxofficemojo.com/movies/?id=somethingintheair.htm,10 theaters
7126,https://www.boxofficemojo.com/movies/?id=wearewhatweare.htm,17 theaters
7127,https://www.boxofficemojo.com/movies/?id=winniemandela.htm,32 theaters
7128,https://www.boxofficemojo.com/movies/?id=morethanhoney.htm,7 theaters
7129,https://www.boxofficemojo.com/movies/?id=commitment.htm,"December 19, 2013"
7130,https://www.boxofficemojo.com/movies/?id=noonelives.htm,53 theaters
7131,https://www.boxofficemojo.com/movies/?id=aftertiller.htm,6 theaters
7132,https://www.boxofficemojo.com/movies/?id=seasonsofgray.htm,24 theaters
7133,https://www.boxofficemojo.com/movies/?id=goforsisters.htm,12 theaters
7134,https://www.boxofficemojo.com/movies/?id=pervertsguidetoideology.htm,4 theaters
7135,https://www.boxofficemojo.com/movies/?id=letthefireburn.htm,9 theaters
7136,https://www.boxofficemojo.com/movies/?id=becomingtraviata.htm,7 theaters
7137,https://www.boxofficemojo.com/movies/?id=dontstopbelievin.htm,23 theaters
7138,https://www.boxofficemojo.com/movies/?id=itsadisaster.htm,13 theaters
7139,https://www.boxofficemojo.com/movies/?id=sweetdreams2013.htm,"July 24, 2014"
7140,https://www.boxofficemojo.com/movies/?id=aftershock13.htm,110 theaters
7141,https://www.boxofficemojo.com/movies/?id=lostinthailand.htm,35 theaters
7142,https://www.boxofficemojo.com/movies/?id=termsandconditions.htm,6 theaters
7143,https://www.boxofficemojo.com/movies/?id=bajateyraho.htm,44 theaters
7144,https://www.boxofficemojo.com/movies/?id=lejolimai.htm,3 theaters
7145,https://www.boxofficemojo.com/movies/?id=leonie.htm,11 theaters
7146,https://www.boxofficemojo.com/movies/?id=venusandserena.htm,8 theaters
7147,https://www.boxofficemojo.com/movies/?id=mademoisellec.htm,7 theaters
7148,https://www.boxofficemojo.com/movies/?id=gmoomg.htm,9 theaters
7149,https://www.boxofficemojo.com/movies/?id=jewtopia.htm,16 theaters
7150,https://www.boxofficemojo.com/movies/?id=wrong2013.htm,20 theaters
7151,https://www.boxofficemojo.com/movies/?id=charlesswan3.htm,18 theaters
7152,https://www.boxofficemojo.com/movies/?id=greedylyingbastards.htm,50 theaters
7153,https://www.boxofficemojo.com/movies/?id=tinytimes2.htm,6 theaters
7154,https://www.boxofficemojo.com/movies/?id=andregregory.htm,3 theaters
7155,https://www.boxofficemojo.com/movies/?id=zaytoun.htm,9 theaters
7156,https://www.boxofficemojo.com/movies/?id=hollaii.htm,6 theaters
7157,https://www.boxofficemojo.com/movies/?id=cbgb.htm,100 theaters
7158,https://www.boxofficemojo.com/movies/?id=shortgame.htm,20 theaters
7159,https://www.boxofficemojo.com/movies/?id=posttenebraslux.htm,6 theaters
7160,https://www.boxofficemojo.com/movies/?id=wall2013.htm,4 theaters
7161,https://www.boxofficemojo.com/movies/?id=berberiansoundstudio.htm,11 theaters
7162,https://www.boxofficemojo.com/movies/?id=ipman2013.htm,14 theaters
7163,https://www.boxofficemojo.com/movies/?id=bigsur.htm,13 theaters
7164,https://www.boxofficemojo.com/movies/?id=redemption2013.htm,19 theaters
7165,https://www.boxofficemojo.com/movies/?id=touchyfeely.htm,5 theaters
7166,https://www.boxofficemojo.com/movies/?id=m2013.htm,3 theaters
7167,https://www.boxofficemojo.com/movies/?id=underdogs.htm,4 theaters
7168,https://www.boxofficemojo.com/movies/?id=taichihero.htm,7 theaters
7169,https://www.boxofficemojo.com/movies/?id=igiveitayear.htm,6 theaters
7170,https://www.boxofficemojo.com/movies/?id=runningfromcrazy.htm,5 theaters
7171,https://www.boxofficemojo.com/movies/?id=atberkeley.htm,6 theaters
7172,https://www.boxofficemojo.com/movies/?id=evocateur.htm,5 theaters
7173,https://www.boxofficemojo.com/movies/?id=thesebirdswalk.htm,2 theaters
7174,https://www.boxofficemojo.com/movies/?id=fiercegreenfire.htm,"June 6, 2013"
7175,https://www.boxofficemojo.com/movies/?id=littlefugitive.htm,2 theaters
7176,https://www.boxofficemojo.com/movies/?id=fireintheblood.htm,4 theaters
7177,https://www.boxofficemojo.com/movies/?id=simonkiller.htm,5 theaters
7178,https://www.boxofficemojo.com/movies/?id=tigereyes.htm,17 theaters
7179,https://www.boxofficemojo.com/movies/?id=thesweeney.htm,11 theaters
7180,https://www.boxofficemojo.com/movies/?id=graceland.htm,18 theaters
7181,https://www.boxofficemojo.com/movies/?id=lepetitsoldad.htm,1 theaters
7182,https://www.boxofficemojo.com/movies/?id=paradiselove.htm,4 theaters
7183,https://www.boxofficemojo.com/movies/?id=harrydeanstanton.htm,4 theaters
7184,https://www.boxofficemojo.com/movies/?id=greenwichvillage.htm,2 theaters
7185,https://www.boxofficemojo.com/movies/?id=ourchildren.htm,4 theaters
7186,https://www.boxofficemojo.com/movies/?id=murder11.htm,2 theaters
7187,https://www.boxofficemojo.com/movies/?id=vhs2.htm,12 theaters
7188,https://www.boxofficemojo.com/movies/?id=viola.htm,2 theaters
7189,https://www.boxofficemojo.com/movies/?id=violetawenttoheaven.htm,3 theaters
7190,https://www.boxofficemojo.com/movies/?id=lookoflove.htm,6 theaters
7191,https://www.boxofficemojo.com/movies/?id=ghostsinourmachine.htm,2 theaters
7192,https://www.boxofficemojo.com/movies/?id=hunkydory.htm,11 theaters
7193,https://www.boxofficemojo.com/movies/?id=cog.htm,20 theaters
7194,https://www.boxofficemojo.com/movies/?id=missionpark.htm,15 theaters
